Succinylcholine- 200mg/10ml vial,25 vials,Priority
Suction Unit- with Rechargeable battery and DC cord ,case of 25,Routine
Suction- Manual- with Tonsil-style tip,case of 25,Routine
Suits- Impermeable-  w/ plastic/rubber boots- disposable,case of 25,Routine
Sunscreen- SPF100,case of 25,Routine
Sunscreen- SPF30,case of 25,Routine
Sunscreen- SPF50,case of 25,Routine
Suspension- Antibiotic Otic- 15ml bottles- TOP ,case of 25,Routine
Suture Kit,case of 25,Routine
Suture-  5-0 vicryl on on a PC-12- box,case of 25,Routine
Suture- 0-silk on a PSL - box,case of 25,Routine
Suture- 3-0 silk on a PS-1- box ,case of 25,Routine
Suture- 4-0 vicryl on a PS-1- box,case of 25,Routine
Suture- 6-0 nylon on a PC-1- box,case of 25,Routine
Suture- Synthetic- Absorbable-  2-0 monofilament-  36/box,case of 25,Routine
Swabs- cotton- sterile- long- wrapped pairs,case of 25,Routine
Sweatshirt -large ,case of 10,Routine
Sweatshirt -medium ,case of 10,Routine
Sweatshirt -XL ,case of 10,Routine
Sweatshirt -XXL ,case of 10,Routine
Swimmer Rescue Board,carton 20,Routine
Switch- Remote Foot Switch,carton 20,Routine
Swivel Hoist Rings- 1/2 inch x 2.5 inch  Steel- Crosby ,carton 20,Routine
Swivel hook w/Latch,carton 20,Routine
Swivel hook- Adjustable,carton 20,Routine
Swivel Hook- Latch Kit for 1048831 Hook,carton 20,Routine
Swivel Hook- Latch Kit for 1048865 Hook,carton 20,Routine
Syringe- Irrigation Tip- 60cc,carton 20,Routine
Syringe- Luer Lock- 10cc,carton 20,Routine
Syringe- Luerlock- 1cc- -w/E.S.I.P- 100/pkg,carton 20,Routine
Syringe- Luerlock- 30cc -w/E.S.I.P. 25/box,carton 20,Routine
Syringe- Luerlock- 3cc- -w/E.S.I.P 25/pkg,carton 20,Routine
Tag- key- blank -20/pkg,case of 10,Routine
Tags- Lockout-  inch20 pack inch,case of 10,Routine
Tapcon Driver Kit Deluxe,case of 10,Routine
Tape- cellophane- 1 inch- roll,case of 10,Routine
Tape- cellophane- 2in- roll ,case of 10,Routine
Tape- Cloth 1-1/2 inch,case of 10,Routine
Tape- Cloth 2 inch,case of 10,Routine
Tape- Cloth- Porous- 1 inch rolls- 12/box,case of 10,Routine
Tape- Cordoning- CAUTION- Yellow- roll                                     ,case of 10,Routine
Tape- Cordoning- DANGER- Roll                                           ,case of 10,Routine
Tape- duct,case of 10,Routine
Tape- Duct- Gray ,case of 10,Routine
Tape- Duct- Green,case of 10,Routine
Tape- Duct- premium grade,case of 10,Routine
Tape- Duct- Yellow,case of 10,Routine
Tape- Duct-Black,case of 10,Routine
Tape- electricians- roll,case of 10,Routine
Tape- flagging- yellow- 100 yd. roll ,case of 10,Routine
Tape- IV site cover-  50/pkg,case of 10,Routine
Tape- Masking 1 inch- roll,case of 10,Routine
Tape- masking- 100 ft  roll,case of 10,Routine
Tape- Measuring- 100 ft.,case of 10,Routine
Tape- measuring- 100 yd.,case of 10,Routine
Tape- Measuring- 30 ft.- power return- 1/2 inch blade width,case of 10,Routine
Tape- Measuring- 300 ft.- fiberglass English open reel,case of 10,Routine
Tape- measuring- 30ft. power return- 1 inch blade width ,case of 10,Routine
Tape- Reflective- 60 x 60mm- 20/pkg,case of 10,Routine
Tape- Silk- 1 inch roll- 12/pkg,case of 10,Routine
Tape- Surveyors- Flourscent Green- roll,case of 10,Routine
Tape- Surveyors- Flourscent Red- roll,case of 10,Routine
Tape- Transpore 1 inch- or equivalent- 12/pk,case of 10,Routine
Tarp -16 ft x 48 ft ,case of 5,Routine
Tarp -20ft x 30ft,case of 5,Routine
Tarp -20ft x 50ft ,case of 5,Routine
Tarp- 30 ft x 50 ft,case of 5,Routine
Tarpaulin- polyethylene- 15ft. x 20ft.- heavy duty grommets,case of 5,Routine
T-Cards- ICS 219- blue,Pad of 100,Routine
T-Cards- ICS 219- tan,Pad of 100,Routine
T-Cards- ICS 219- white,Pad of 100,Routine
T-Cards- ICS 219- yellow,Pad of 100,Routine
T-Cards- ICS 219- red,Pad of 100,Routine
T-Cards- ICS 219- green,Pad of 100,Routine
T-Cards- ICS 219- gray ,case of 20,Routine
TDAP/tetunusAdacel 0.5 ml SDV,case of 20,Routine
Telescope- compact- 30 x 50 w/tripod- case ,case of 20,Routine
Telescopic Magnetic Retrieval Tool- 16 3/4-26 3/4 inch,case of 20,Routine
Television/Monitor 19-30 inch-  Digital Ready,case of 20,Routine
Tent- 19 feet x 35 feet ,case of 20,Routine
Tent- 20 foot Octagon ,case of 20,Routine
Tents- 6 to 8-person ,case of 20,Routine
Thermometers- oral- electronic,case of 20,Routine
Thermometers- oral- hypothermia,case of 20,Routine
Thoracostomy Procedure Kit,case of 20,Routine
Throw Rope- Guardian Raft Rescue - with waist harness 100ft..  ,case of 20,Routine
Throw Rope- Guardian Raft Rescue - with waist harness  30ft..  ,case of 20,Routine
Throw Rope- Guardian Raft Rescue - with waist harness 55ft..  ,case of 20,Routine
Throwable Device- Water Rescue Kit,case of 20,Routine
Tie- Cable- nylon- Assortment,case of 20,Routine
Tie- wraps- nylon- 12 inch,case of 20,Routine
Tie- wraps- nylon- 16 inch,case of 20,Routine
Tie- wraps- nylon- 20 inch,case of 20,Routine
Tie- wraps- nylon- 4 inch,case of 20,Routine
Tie- wraps- nylon- 8 inch,case of 20,Routine
Tie-out cable lead- 20 ft,case of 20,Routine
Tincture of Benzoin- 2oz bottles,case of 20,Routine
Tip- Cutting- for rope cutter,case of 20,Routine
Tip- Petrogen Size 5- spare,case of 30,Routine
Tip- Petrogen Size 81- spare,case of 48,Routine
Tip- Petrogen Size 83- spare,case of 12,Routine
Tip- Size 0- Oxy-Acetylene Torch spare,case of 12,Routine
Tip- Size 1- Oxy-Acetylene Torch spare,case of 12,Routine
Tip- Size 2- Oxy-Acetylene Torch spare,case of 12,Routine
Tip- Size 3- Oxy-Acetylene Torch spare,case of 12,Routine
Tissues- Facial- -pocket packs,case of 48,Routine
Tissues- Facial- 200 Ct Bx,case of 48,Routine
Tissues- Facial- 400 Ct Bx,case of 48,Routine
Toilet Paper Rolls ,case of 48,Routine
Toilet Paper- Rolls,case of 48,Routine
Tongue Depressors- sterile- individually wrapped- box,case of 48,Routine
Tool box- 18 Drawer,pallet of 2,Routine
Tool box- 10 Drawer,pallet of 2,Routine
Tool Chest- 6 Drawer,pallet of 2,Routine
Tool Chest- 4Drawer,pallet of 2,Routine
Tool Chest- 10 Drawer,pallet of 2,Routine
Tool kit- mechanics- 997 piece- all purpose general,case of 5,Routine
Tool- Entrenching- shovel- with folding pick,case of 5,Routine
Tool- Forcible Entry-  4 inch opening,case of 5,Routine
Tool- Gas and Water Shut-off,case of 5,Routine
Tool- Hydraulic- hand pump- cutter/spreader,case of 5,Routine
Tool- Mechanic- Assorted- Water Operations Maintenance ,case of 5,Routine
Tool- Setting- Undercut Anchor,case of 5,Routine
Topical Ophthalmic Anesthetic- 2 ml bottles ,case of 5,Routine
Torch Head- Ox Set 36 inch,case of 5,Routine
Torch oxy/acetylene kits- large bore- w/attachments ,case of 5,Routine
Torch- Breach- 75 Degree,case of 5,Routine
Torch- oxygen/fuel gas- portable kit,case of 5,Routine
Total Station  Nivo 5.M- Kit- each kit to include 1 of each items,case of 5,Routine
Tourniquets for Hemmorrage control -CAT or equivalent,case of 5,Routine
Tourniquets for IV starts- disposable,case of 10,Routine
Towels- Absorbent-  100/box,case of 10,Routine
Towels- Disposable- bath size ,case of 10,Routine
Towlettes- antibacterial ,case of 10,Routine
Towlettes- Moist- -Baby Wipes- Wet Ones 50/box,case of 10,Routine
Tramadol 50 mg Tablets- 100/btl -Ultram- Tramal,25 tablets,Priority
Transdermal Patch/Scopolamine- 1.5 mg,box of 10,Routine
Transom Wheels- Flip-up- 410/350 x 10 inch Pneumatic Tires,case of 10,Routine
Transparency- Overhead,5 packages,Routine
Trash Bags - 30 gallon ,case of 10,Routine
Trash Bags - 33 gallon ,case of 10,Routine
Trash Bags - 39 gallon ,case of 10,Routine
Trash Bags - 4 gallon ,case of 10,Routine
Trash Bags - 42 gallon ,case of 10,Routine
Trash Bags - 45 gallon ,case of 10,Routine
Trash Bags - 48 gallon ,case of 10,Routine
Trash Bags - 55 gallon ,case of 10,Routine
Trash Bags - 8 gallon ,case of 10,Routine
Trash Bags- Bio - 30 gallon ,case of 10,Routine
Trash Bags- Bio - 33 gallon ,case of 10,Routine
Trash Bags- Bio - 39 gallon ,case of 10,Routine
Trash Bags- Bio - 4 gallon ,case of 10,Routine
Trash Bags- Bio - 42 gallon ,case of 10,Routine
Trash Bags- Bio - 45 gallon ,case of 10,Routine
Trash Bags- Bio - 48 gallon ,case of 10,Routine
Trash Bags- Bio - 55 gallon ,case of 10,Routine
Trash Bags- Bio - 8 gallon ,pallet of 12,Routine
Treatment Epistaxis- Rhino rocket or EQ ,pallet of 12,Routine
Triage Tags -Dept. of Transportation-type 50/pkg,pallet of 12,Routine
Trimmers- Nail- K9- Heavy Duty- -pliers style,pallet of 12,Routine
Tripod- for Laser Pointer,pallet of 12,Routine
Tripod- Laser Station- Heavy duty wood/fiberglass- Quick Clamp ,pallet of 12,Routine
Tripod- tubular aluminum- adjustable between 6ft. and 8ft.,pallet of 12,Routine
Truvada- 300mg -TENOFADIR/EMTRICITABINE ,case of 10,Routine
Tube-  Chest- 32 FR,case of 10,Priority
Tube- Chest- 10 FR,case of 10,Priority
Tube- Chest- 20 FR,case of 10,Priority
Tube- Chest- 36 FR,case of 10,Priority
Tube- Endotracheal- 10.0,case of 10,Priority
Tube- Endotracheal- 3.0,case of 10,Priority
Tube- Endotracheal- 3.5,case of 10,Priority
Tube- Endotracheal- 4.0,case of 10,Priority
Tube- Endotracheal- 4.5,case of 10,Priority
Tube- Endotracheal- 5.0,case of 10,Priority
Tube- Endotracheal- 5.5,case of 10,Priority
Tube- Endotracheal- 6.0,case of 10,Priority
Tube- Endotracheal- 7.0,case of 10,Priority
Tube- Holder- Blood Collection,12,Priority
Tube- Red Top- 7ml,4,Priority
Tube- Stomach- K9- 4 total: 2 small- 2 medium,3,Priority
Tubes- Endotracheal- 8.0,8,Priority
Tubes- NG- Adult- 18 French,5,Priority
Tubes- NG- Pediatric- 8 French,10,Priority
Tubing- IV- Coiled- 10gts/cc-Tactical,2,Priority
Tubing- Oxygen Extension- 25-50ft. starred lumen,4,Priority
Tubing- Oxygen Extension- 7ft. starred lumen,5,Priority
Tubing- Suction- spare ,3,Priority
Turnbuckle-1 inch- Jaw to Jaw-,5,Routine
U chanel Base 4 x 4- SPARE,5,Routine
U channel Base 6 x 6- SPARE,5,Routine
Urinal,5,Routine
Urine Multi-stix -or equivalent- 100 Strips/Pkg,5,Routine
US&R Task Force Kit w/ case,5,Routine
Utility knife ,5,Routine
Valve- Diverter- 5-way- 2-15 LPM- ,5,Routine
Valve- manifold/control- Air bag- high-pressure- KIT,5,Routine
Valve- Positive End-Expiratory Pressure -PEEP,5,Routine
Valve- Relief- Air bag- for high-pressure air bags,5,Routine
Vancomycin- 1gm unit doses- IV,4,Routine
Vecuronium- Injection- 10mg vials,2 vials,Priority
Vent Thoracic- Chest decompression,5,Priority
Ventilator- Automatic Emergency- w/accessories & case,5,Priority
Vest- Backpack/Equipment- for carrying tools    ,5,Routine
Vest- Travel- Canine- FEMA US&R Design- 12 Total,5,Routine
Vetwrap-  3 inch rolls- 12/box ,3 boxes,Routine
Victim protection kits,case of 25,Routine
Video camera- hand-held- digital- with low light capability,2,Routine
Video System- Portable- Camera- telescoping with color monitor,2,Routine
Waders- Hip or Chest- w/Boots or Neoprene Socks & suspenders,5,Routine
Water  Purification System ,5,Routine
Water filtration bottles- 28-ounce ,12 cases,Routine
Water Heater System- Multi Fuel ,5,Routine
Water Pump- 5 gal/min,5,Routine
Water Pump- Sump,5,Routine
Water Pump- Sump- Hazard Material- 8 gal/min,5,Routine
Water Rescue Boots- Various Sizes,pallet of 12,Routine
Water temperature test kit,pallet of 12,Routine
Water test kit- PH- Std,pallet of 12,Routine
Weather/Wind Meter ,pallet of 12,Routine
Webbing- Tubular- 1 inch- MBS 4-000 lbs- 300ft. roll- Various Colors,pallet of 12,Routine
Webbing- Tubular- 2 inch- MBS 4-000 lbs- 300ft. roll- Various Colors,pallet of 12,Routine
Webbing- tubular- 2 inch- MTS 6-000 lbs.,pallet of 12,Routine
Welder/Generator with  Welding Kit ,box of 5,Routine
Welding Chisel w/Brush ,box of 5,Routine
Welding Electrode and Ground Cable- #2 Cable- 60 ft ,box of 5,Routine
Welding Gloves ,box of 5,Routine
Welding Jacket- Large- 30in- Black ,box of 5,Routine
Welding Jacket- Large- 30in- Green ,box of 5,Routine
Welding Respirator- full face piece ,box of 5,Routine
Wet/dry vacuum- 10 gal,box of 5,Routine
Wet/dry vacuum- 16 gal,pallet of 12,Routine
Wet/dry vacuum- 4 gal,pallet of 12,Routine
Wet/dry vacuum- 8 gal,pallet of 12,Routine
Wheel Mandrel Set- Arbor 1/4 inch Shank,pallet of 12,Routine
Wheelbarrows ,pallet of 4,Routine
Wheels- Abrasive- cutoff - 3 inch- A36 grit,pallet of 12,Routine
Whistle Airway Monitor,pallet of 12,Routine
Whistle- Safety- Storm- Hi Visibility Orange,box of 25 pair,Routine
Wipes- Alcohol- 200/box,box of 25 pair,Routine
Wipes- Baby- Pre-Moistened,box of 25 pair,Routine
Wipes- Pre-Moistened Towlettes -wet wipes- box,box of 25 pair,Routine
Wire Cutter- 8 inch,box of 25 pair,Routine
Wool Blanket- Black ,box of 25 pair,Routine
Wool Blanket- Blue ,box of 25 pair,Routine
Wool Blanket- Gray ,box of 25 pair,Routine
Wool Blanket- Green ,box of 25 pair,Routine
Wool Blanket- Red ,box of 25 pair,Routine
Work gloves- Cotton- Ex Lg,box of 25 pair,Routine
Work gloves- Cotton- Lg,box of 25 pair,Routine
Work gloves- Cotton- Med,box of 25 pair,Routine
Work gloves- Cotton- Small,box of 25 pair,Routine
Work gloves- Leather- Electrial Ex Lg,box of 25 pair,Routine
Work gloves- Leather- Electrial Lg,box of 25 pair,Routine
Work gloves- Leather- Electrial Med,box of 25 pair,Routine
Work gloves- Leather- Ex Lg,box of 25 pair,Routine
Work gloves- Leather- Lg,box of 25 pair,Routine
Work gloves- Leather- Med,box of 25 pair,Routine
Work gloves- Leather- Small,box of 25 pair,Routine
Wrap- stretch 20 inch- roll- with handles,case of 20,Routine
Wrench- Adjustable- 0 - 1 Inch,case of 20,Routine
Wrench- Adjustable- 0 - 1-1/2 Inch,case of 20,Routine
Wrench- Adjustable- 0 - 2 Inch,case of 20,Routine
Wrench- Adjustable- 0 - 3 Inch,case of 20,Routine
Wrench- Adjustable- Water pump- 0 - 1 Inch- Set,case of 20,Routine
Wrench- Adjustable- Water pump- 0 - 1-1/2 Inch,case of 20,Routine
Wrench- Adjustable- Water pump- 0 - 2 Inch,case of 20,Routine
Wrench- Adjustable- Water pump- 0 - 3 Inch,case of 20,Routine
Wrench- Adjustable- Water pump- 0 - 4 Inch,case of 20,Routine
Wrench- box end 1 Inch,case of 20,Routine
Wrench- box end 1/16 Inch,case of 20,Routine
Wrench- box end 1/16 to 2 Inch- set,case of 20,Routine
Wrench- box end 1/2 Inch,case of 20,Routine
Wrench- box end 1/4 Inch,case of 20,Routine
Wrench- box end 1/8 Inch,case of 20,Routine
Wrench- box end 11/16 Inch,case of 20,Routine
Wrench- box end 1-1/16 Inch,case of 20,Routine
Wrench- box end 1-1/2 Inch,case of 20,Routine
Wrench- box end 1-1/4 Inch,case of 20,Routine
Wrench- box end 1-1/8 Inch,case of 20,Routine
Wrench- box end 1-11/16 Inch,case of 20,Routine
Wrench- box end 1-13/16 Inch,case of 20,Routine
Wrench- box end 1-15/16 Inch,case of 20,Routine
Wrench- box end 13/16 Inch,case of 20,Routine
Wrench- box end 1-3/16 Inch,case of 20,Routine
Wrench- box end 1-3/4 Inch,case of 20,Routine
Wrench- box end 1-3/8 Inch,case of 20,Routine
Wrench- box end 15/16 Inch,case of 20,Routine
Wrench- box end 1-5/16 Inch,case of 20,Routine
Wrench- box end 1-5/8 Inch,case of 20,Routine
Wrench- box end 1-7/16 Inch,case of 20,Routine
Wrench- box end 1-7/8 Inch,case of 20,Routine
Wrench- box end 1-9/16 Inch,case of 20,Routine
Wrench- box end 2 Inch,case of 20,Routine
Wrench- box end 3/16 Inch,case of 20,Routine
Wrench- box end 3/4 Inch,case of 20,Routine
Wrench- box end 3/8 Inch,case of 20,Routine
Wrench- box end 5/16 Inch,case of 20,Routine
Wrench- box end 5/8 Inch,case of 20,Routine
Wrench- box end 7/16 Inch,case of 20,Routine
Wrench- box end 7/8 Inch,case of 20,Routine
Wrench- box end 9/16 Inch,case of 20,Routine
Wrench- Combination 1 Inch,case of 20,Routine
Wrench- Combination 1/16 Inch,case of 20,Routine
Wrench- Combination 1/16 to 2 Inch- Set,case of 20,Routine
Wrench- Combination 1/2 Inch,case of 20,Routine
Wrench- Combination 1/4 Inch,case of 20,Routine
Wrench- Combination 1/8 Inch,case of 20,Routine
Wrench- Combination 11/16 Inch,case of 20,Routine
Wrench- Combination 1-1/16 Inch,case of 20,Routine
Wrench- Combination 1-1/2 Inch,case of 20,Routine
Wrench- Combination 1-1/4 Inch,case of 20,Routine
Wrench- Combination 1-1/8 Inch,case of 20,Routine
Wrench- Combination 1-11/16 Inch,case of 20,Routine
Wrench- Combination 1-13/16 Inch,case of 20,Routine
Wrench- Combination 1-15/16 Inch,case of 20,Routine
Wrench- Combination 13/16 Inch,case of 20,Routine
Wrench- Combination 1-3/16 Inch,case of 20,Routine
Wrench- Combination 1-3/4 Inch,case of 20,Routine
Wrench- Combination 1-3/8 Inch,case of 20,Routine
Wrench- Combination 15/16 Inch,case of 20,Routine
Wrench- Combination 1-5/16 Inch,case of 20,Routine
Wrench- Combination 1-5/8 Inch,case of 20,Routine
Wrench- Combination 1-7/16 Inch,case of 20,Routine
Wrench- Combination 1-7/8 Inch,case of 20,Routine
Wrench- Combination 1-9/16 Inch,case of 20,Routine
Wrench- Combination 3/16 Inch,case of 20,Routine
Wrench- Combination 3/4 Inch,case of 20,Routine
Wrench- Combination 3/8 Inch,case of 20,Routine
Wrench- Combination 5/16 Inch,case of 20,Routine
Wrench- Combination 5/8 Inch,case of 20,Routine
Wrench- Combination 7/16 Inch,case of 20,Routine
Wrench- Combination 7/8 Inch,case of 20,Routine
Wrench- Combination 9/16 Inch,case of 20,Routine
Wrench- Openend 1 Inch,case of 20,Routine
Wrench- Openend 1/16 Inch,case of 20,Routine
Wrench- Openend 1/16 to 2 Inch- Set,case of 20,Routine
Wrench- Openend 1/2 Inch,case of 20,Routine
Wrench- Openend 1/4 Inch,case of 20,Routine
Wrench- Openend 1/8 Inch,case of 20,Routine
Wrench- Openend 11/16 Inch,case of 20,Routine
Wrench- Openend 1-1/16 Inch,case of 20,Routine
Wrench- Openend 1-1/2 Inch,case of 20,Routine
Wrench- Openend 1-1/4 Inch,case of 20,Routine
Wrench- Openend 1-1/8 Inch,case of 20,Routine
Wrench- Openend 1-11/16 Inch,case of 20,Routine
Wrench- Openend 1-13/16 Inch,case of 20,Routine
Wrench- Openend 1-15/16 Inch,case of 20,Routine
Wrench- Openend 13/16 Inch,case of 20,Routine
Wrench- Openend 1-3/16 Inch,case of 20,Routine
Wrench- Openend 1-3/4 Inch,case of 20,Routine
Wrench- Openend 1-3/8 Inch,case of 20,Routine
Wrench- Openend 15/16 Inch,case of 20,Routine
Wrench- Openend 1-5/16 Inch,case of 20,Routine
Wrench- Openend 1-5/8 Inch,case of 20,Routine
Wrench- Openend 1-7/16 Inch,case of 20,Routine
Wrench- Openend 1-7/8 Inch,case of 20,Routine
Wrench- Openend 1-9/16 Inch,case of 20,Routine
Wrench- Openend 2 Inch,case of 20,Routine
Wrench- Openend 3/16 Inch,case of 20,Routine
Wrench- Openend 3/4 Inch,case of 20,Routine
Wrench- Openend 3/8 Inch,case of 20,Routine
Wrench- Openend 5/16 Inch,case of 20,Routine
Wrench- Openend 5/8 Inch,case of 20,Routine
Wrench- Openend 7/16 Inch,case of 20,Routine
Wrench- Openend 7/8 Inch,case of 20,Routine
Wrench- Openend 9/16 Inch,case of 20,Routine
Wrench- Torque- 1/2 inch drive- 10-100 Ft. Lb.- Adjustable,case of 20,Routine
Wrench- Torque- 1/2 inch drive- 10-200 Ft. Lb.- Adjustable,case of 20,Routine
Wrench- Torque- 1/2 inch drive- 10-250 Ft. Lb.- Adjustable,case of 20,Routine
Wrench- Torque- 1/2 inch drive- 10-300 Ft. Lb.- Adjustable,case of 20,Routine
Wrench- Torque- 1/2 inch drive- 10-50 Ft. Lb.- Adjustable,case of 20,Routine
Wrench- Torque- 1/4 inch drive- 10-25 inch Lb.- Adjustable,case of 20,Routine
Wrench- Torque- 1/4 inch drive- 10-50 inch Lb.- Adjustable,case of 20,Routine
Wrench- Torque- 1/4 inch drive- 10-75 inch Lb.- Adjustable,case of 20,Routine
Zofran tablets- 8mg,100 tablets,Routine
Rubber boots- lace- size 10 ,case of 20,Routine
Rubber boots- lace- size 11,case of 20,Routine
Rubber boots- lace- size 12 ,case of 20,Routine
Rubber boots- lace- size 13,case of 20,Routine
Rubber boots- lace- size 14,case of 20,Routine
Rubber boots- lace- size 15,case of 20,Routine
Rubber boots- lace- size 8 ,case of 20,Routine
Rubber boots- lace- size 9,case of 20,Routine
Rubber boots- white- size 10- Zipper,case of 20,Routine
Rubber boots- white- size 11- Zipper,case of 20,Routine
Rubber boots- white- size 12- Zipper ,case of 20,Routine
Rubber boots- white- size 13- Zipper,case of 20,Routine
Rubber boots- white- size 14- Zipper,case of 20,Routine
Rubber boots- white- size 15- Zipper,case of 20,Routine
Rubber boots- white- size 8 - Zipper,case of 20,Routine
Rubber boots- white- size 9- Zipper,case of 20,Routine
Rubber boots- Red- lace- size 10 ,case of 20,Routine
Rubber boots-  Red- lace- size 11,case of 20,Routine
Rubber boots- Red- lace- size 12 ,case of 20,Routine
Rubber boots- Red- lace- size 13,case of 20,Routine
Rubber boots- Red- lace- size 14,case of 20,Routine
Rubber boots- Red- lace- size 15,case of 20,Routine
Rubber boots- Red- lace- size 8 ,case of 20,Routine
Rubber boots- Red- lace- size 9,case of 20,Routine
Rubber boots- white- size 10- Zipper- Hard Toe,case of 20,Routine
Rubber boots- white- size 11- Zipper- Hard Toe,case of 20,Routine
Rubber boots- white- size 12- Zipper - Hard Toe,case of 20,Routine
Rubber boots- white- size 13- Zipper- Hard Toe,case of 20,Routine
Rubber boots- white- size 14- Zipper- Hard Toe,case of 20,Routine
Rubber boots- white- size 15- Zipper- Hard Toe,case of 20,Routine
Rubber boots- white- size 8 - Zipper- Hard Toe,case of 20,Routine
Rubber boots- white- size 9- Zipper- Hard Toe,case of 20,Routine
Shore Line,100 feet,Routine
Sky Hooks- Left-Handed,5,Routine
Sky Hooks- Right-Handed,5,Routine
COVID-19 Antibody Test Kit,375,Priority
InBios Smart Detect SARS-CoV-2 Test Kit,500,Priority
Gnomegen COVID-19 RT-Digital PCR Detection Kit,500,Priority
CO-DIAGNOSTICS Logix Smart Coronavirus (COVID-19) Test Kit,500,Priority
ScienCell SARS-CoV-2 Coronavirus Detection Kit,500,Priority
Luminex ARIES SARS-CoV-2 Test Kit,500,Priority
Luminex NxTAG CoV Extended Panel Test Kit,825,Priority
BD BioGX SARS-CoV-2 Reagents for BD MAX Test Kit,500,Priority
BD SARS-CoV-2 Reagents for BD MAX Test Kit,1050,Priority
Ipsum Diagnostics COV-19 IDx Test Kit,500,Priority
Cellex qSARS-CoV-2 IgG/IgM Rapid Test Kit,775,Priority
QIAGEN QIAstat-Dx Respiratory SARS-CoV-2 Panel Test Kit,500,Priority
NeuMoDx Molecular SARS-CoV-2 Test Kit,400,Priority
Abbot ID NOW COVID-19 Test Kit,1025,Priority
BGI Genomics Real-Time Fluorescent RT-PCR Test Kit,500,Priority
Avellino CoV-2 Test Kit,575,Priority
PerkinElmer New Coronavirus Nucleic Acid Detection Kit,925,Priority
Mesa Biotech Accula SARS-Cov-2 Test Kit,1000,Priority
BioFire Diagnostics BioFire COVID-19 Test Kit,500,Priority
Cepheid Xpert Xpress SARS-CoV-2 Test Kit,625,Priority
Primerdesign Ltd. COVID-19 genesig Kit,560,Priority
GenMark Diagnostics ePlex SARS-CoV-2 Test Kit,750,Priority
DiaSorin Molecular Simplexa COVID-19 Direct Test Kit,700,Priority
Abbott RealTime SARS-CoV-2 Test Kit,450,Priority
QuestDiagnostics SARS Coronavirus With CoV-2 RNA Test Kit,650,Priority
Quidel Lyra SARS-CoV-2 Test Kit,700,Priority
LabCorp COVID-19 Test Kit,500,Priority
Hologic Panther Fusion SARS-CoV-2 Test Kit,475,Priority
ThermoFisher Scientific TaqPath COVID-19 Multiplex Diagnostic Solution,900,Priority
DiaCarta QuantiVirus SARS-CoV-2 Test Kit,675,Priority
Roche cobas SARS-CoV-2 Test,525,Priority
New York State SARS-CoV-2 Diagnostic Panel Test Kit,50,Priority
MFJ-1270X TNC-X Packet Controller,5,Routine
Kantronics KPC-3+ Packet TNC,3,Routine
Yaesu FT-991A HF/VHF/UHF Transceiver,25,Routine
Yaesu FT-DX-101D HF Transceiver,15,Routine
Kantronics 9612XE Packet Communicator TNC,1,Routine
Kantronics KAM XL TNC,1,Routine
Kantronics MT 1200 TNC,1,Routine
SCS P4dragon DR-7800 Pactor Modem,20,Routine
SCS P4dragon DR-7400 Pactor Modem,10,Routine
SCS PTC-IIIusb Pactor Modem,1,Routine
Yaesu FTM-400DR VHF/UHF Transceiver,5,Routine
Yaesu FTM-300DR VHF/UHF Transceiver,5,Routine
Yaesu FT-2980R VHF Transceiver,3,Routine
Icom IC-7610 HF Transceiver,2,Routine
Icom IC-7300 HF Transceiver,4,Routine
Elders Quorum President Survival Kit w/Beef Jerky,5,Welfare
Relief Society President Survival Kit w/Extra Chocolate Bars,5,Emergency
Charmin Forever Roll Toilet Paper Kit,150,Emergency
Toilet Paper Mega Pack,1000,Emergency
Dr. Nelson's Vitamin Pills - Spiritual Variety Pack,2500,Emergency
